"name" "x" "y"
"4446" "שוהם           " 34.942531 31.996923
"4448" "ירושלים        " 35.22503 31.778048
"4451" "נהריה          " 35.095572 33.008894
"4454" "יהודה יו\"ש     " 35.202801 32.137876
"4456" "ירושלים        " 35.22503 31.778048
"4457" "מגדל העמק      " 35.239093 32.67802
"4458" "ירושלים המזרחית" 35.240078 31.785545
"4459" "חולון          " 34.768886 32.017187
"4460" "שוהם           " 34.942531 31.996923
"4462" "חדרה           " 34.913625 32.435123
"4463" "מושב באזור ים  " 35.138604 31.747171
"4464" "חיפה           " 34.998893 32.81221
"4465" "זכרון יעקב     " 34.951516 32.574072
"4466" "ירושלים        " 35.22503 31.778048
"4467" "הוד השרון      " 34.897556 32.155538
"4468" "אשדוד          " 34.641074 31.801152
"4471" "לוד            " 34.896132 31.948121
"4472" "יהודי כפרי צפון" 35.423523 32.701689
"4475" "קיבוצים בדרום  " 31.761572 31.24007
"4476" "ראשון לציון    " 34.804046 31.964097
"4477" "ראשון לציון    " 34.804046 31.964097
"4478" "רמת גן         " 34.814124 32.082264
"4479" "ירושלים        " 35.22503 31.778048
"4481" "יהודי כפרי ים  " 35.069167 31.761572
"4482" "מודיעין        " 35.010207 31.891034
"4483" "ירושלים        " 35.22503 31.778048
"4484" "מושבים מרכז    " 34.927852 32.14133
"4485" "ירושלים        " 35.22503 31.778048
"4487" "ירושלים        " 35.22503 31.778048
"4489" "ירושלים        " 35.22503 31.778048
"4490" "יהודה יו\"ש     " 35.202801 32.137876
"4492" "רמת השרון      " 34.84354 32.143673
"4493" "אור עקיבא      " 34.917647 32.508173
"4494" "ירושלים        " 35.22503 31.778048
"4495" "מושבים מרכז    " 34.927852 32.14133
"4498" "ירושלים        " 35.22503 31.778048
"4499" "ירושלים        " 35.22503 31.778048
"4500" "ירושלים        " 35.22503 31.778048
"4502" "יהודה יו\"ש     " 35.202801 32.137876
"4503" "ירושלים        " 35.22503 31.778048
"4506" "ירושלים        " 35.22503 31.778048
"4507" "ירושלים        " 35.22503 31.778048
"4508" "ירושלים        " 35.22503 31.778048
"4509" "ירושלים        " 35.22503 31.778048
"4510" "ירושלים        " 35.22503 31.778048
"4512" "הוד השרון      " 34.897556 32.155538
"4513" "ירושלים        " 35.22503 31.778048
"4516" "הרצליה         " 34.844245 32.15898
"4517" "מושבים מרכז    " 34.927852 32.14133
"4518" "קיבוצים בדרום  " 31.761572 31.24007
"4519" "יהוד           " 34.888095 32.031092
"4520" "ירושלים        " 35.22503 31.778048
"4522" "ירושלים        " 35.22503 31.778048
"4523" "ישוב עירוני י-ם" 35.147694 31.796781
"4526" "יהודי כפרי צפון" 35.423523 32.701689
"4528" "ישוב עירוני מרכ" 34.858034 32.143758
"4529" "פרדס חנה       " 34.975445 32.470015
"4530" "ישוב עירוני מרכ" 34.858034 32.143758
"4532" "יהודי כפרי ים  " 35.069167 31.761572
"4533" "יהודי כפרי ים  " 35.069167 31.761572
"4534" "אילת           " 34.951129 29.555283
"4536" "ירושלים        " 35.22503 31.778048
"4537" "כפר יונה       " 34.936298 32.318847
"4538" "רמת השרון      " 34.84354 32.143673
"4539" "קיבוצים בצפון  " 35.343336 32.891082
"4541" "ישוב עירוני י-ם" 35.147694 31.796781
"4542" "ישוב עירוני מרכ" 34.858034 32.143758
"4543" "ישוב עירוני מרכ" 34.858034 32.143758
"4544" "מושבים בצפון   " 35.393488 33.038813
"4545" "חיפה           " 34.998893 32.81221
"4547" "ירושלים        " 35.22503 31.778048
"4548" "רחובות         " 34.80856 31.898279
"4549" "רמת גן         " 34.814124 32.082264
"4550" "מעלה אדומים    " 35.298932 31.778916
"4551" "מושבים מרכז    " 34.927852 32.14133
"4552" "מושבים בדרום   " 34.659469 31.452944
"4553" "מודיעין        " 35.010207 31.891034
"4554" "ירושלים        " 35.22503 31.778048
"4555" "ירושלים        " 35.22503 31.778048
"4556" "מושבים בדרום   " 34.659469 31.452944
"4557" "רחובות         " 34.80856 31.898279
"4558" "מושבים בצפון   " 35.393488 33.038813
"4559" "מושב באזור ים  " 35.138604 31.747171
"4561" "ישוב עירוני דרו" 34.605792 31.34954
"4563" "מעלה אדומים    " 35.298932 31.778916
"4565" "ירושלים        " 35.22503 31.778048
"4566" "ירושלים        " 35.22503 31.778048
"4567" "רמת השרון      " 34.84354 32.143673
"4568" "יהודי כפרי ים  " 35.069167 31.761572
"4570" "הוד השרון      " 34.897556 32.155538
"4573" "ירושלים        " 35.22503 31.778048
"4574" "ירושלים        " 35.22503 31.778048
"4576" "ראשון לציון    " 34.804046 31.964097
"4579" "ראש העין       " 34.944364 32.097027
"4580" "ירושלים        " 35.22503 31.778048
"4582" "ירושלים        " 35.22503 31.778048
"4585" "ישוב עירוני י-ם" 35.147694 31.796781
"4586" "מושבים מרכז    " 34.927852 32.14133
"4587" "ישוב עירוני י-ם" 35.147694 31.796781
"4589" "ירושלים        " 35.22503 31.778048
"4590" "ירושלים        " 35.22503 31.778048
"4591" "ירושלים        " 35.22503 31.778048
"4592" "ירושלים        " 35.22503 31.778048
"4593" "שוהם           " 34.942531 31.996923
"4594" "פתח תקוה       " 34.885672 32.082321
"4595" "יבנה           " 34.745256 31.873717
"4596" "ירושלים        " 35.22503 31.778048
"4597" "ירושלים        " 35.22503 31.778048
"4598" "ירושלים        " 35.22503 31.778048
"4600" "ישוב עירוני דרו" 34.605792 31.34954
"4601" "קרית שמונה     " 35.569218 33.208953
"4603" "יהודי כפרי חיפה" 35.039857 32.602837
"4604" "תל אביב        " 34.780855 32.08414
"4607" "קדימה-צורן     " 34.91802 32.276892
"4608" "מושבים בצפון   " 35.393488 33.038813
"4609" "יהודי כפרי צפון" 35.423523 32.701689
"4610" "חיפה           " 34.998893 32.81221
"4611" "ישוב עירוני י-ם" 35.147694 31.796781
"4612" "חדרה           " 34.913625 32.435123
"4613" "ירושלים        " 35.22503 31.778048
"4615" "נהריה          " 35.095572 33.008894
"4616" "בית שמש        " 34.9865 31.749906
"4617" "חיפה           " 34.998893 32.81221
"4618" "פתח תקוה       " 34.885672 32.082321
"4619" "פתח תקוה       " 34.885672 32.082321
"4620" "נתניה          " 34.856615 32.328572
"4623" "ירושלים        " 35.22503 31.778048
"4624" "ירושלים        " 35.22503 31.778048
"4626" "ירושלים        " 35.22503 31.778048
"4627" "הרצליה         " 34.844245 32.15898
"4628" "ירושלים        " 35.22503 31.778048
"4630" "ישוב עירוני מרכ" 34.858034 32.143758
"4633" "יהודי כפרי צפון" 35.423523 32.701689
"4635" "נתניה          " 34.856615 32.328572
"4636" "בית שאן        " 35.503975 32.498225
"4639" "רעננה          " 34.870963 32.180721
"4642" "ירושלים        " 35.22503 31.778048
"4647" "מודיעין        " 35.010207 31.891034
"4648" "כפר סבא        " 34.908101 32.172697
"4649" "קיבוצים בצפון  " 35.343336 32.891082
"4651" "רמת גן         " 34.814124 32.082264
"4652" "ראשון לציון    " 34.804046 31.964097
"4654" "רעננה          " 34.870963 32.180721
"4655" "כפר סבא        " 34.908101 32.172697
"4656" "נתניה          " 34.856615 32.328572
"4658" "ישוב עירוני מרכ" 34.858034 32.143758
"4659" "עכו            " 35.071334 32.925019
"4661" "תל אביב        " 34.780855 32.08414
"4662" "רעננה          " 34.870963 32.180721
"4663" "רחובות         " 34.80856 31.898279
"4665" "מעלה אדומים    " 35.298932 31.778916
"4666" "ירושלים        " 35.22503 31.778048
"4669" "ישוב עירוני מרכ" 34.858034 32.143758
"4672" "מודיעין        " 35.010207 31.891034
"4673" "הרצליה         " 34.844245 32.15898
"4675" "תל אביב        " 34.780855 32.08414
"4676" "ישוב עירוני מרכ" 34.858034 32.143758
"4677" "אשדוד          " 34.641074 31.801152
"4678" "אשדוד          " 34.641074 31.801152
"4683" "ראשון לציון    " 34.804046 31.964097
"4687" "ערד            " 35.212317 31.255861
"4688" "בנימינה        " 34.953944 32.518909
"4691" "פתח תקוה       " 34.885672 32.082321
"4692" "עפולה          " 35.290205 32.609465
"4693" "חיפה           " 34.998893 32.81221
"4694" "ירושלים        " 35.22503 31.778048
"4695" "עכו            " 35.071334 32.925019
"4698" "חיפה           " 34.998893 32.81221
"4699" "נתניה          " 34.856615 32.328572
"4700" "עכו            " 35.071334 32.925019
"4701" "ישוב כפרי - ת\"א" 34.75156 31.883905
"4703" "רחובות         " 34.80856 31.898279
"4704" "ירושלים        " 35.22503 31.778048
"4705" "ישוב עירוני דרו" 34.605792 31.34954
"4706" "קרית אונו      " 34.858882 32.054731
"4707" "בית שמש        " 34.9865 31.749906
"4708" "מודיעין        " 35.010207 31.891034
"4709" "ירושלים        " 35.22503 31.778048
"4710" "ירושלים        " 35.22503 31.778048
"4711" "גבעתיים        " 34.807827 32.068717
"4712" "ראש העין       " 34.944364 32.097027
"4713" "ירושלים        " 35.22503 31.778048
"4714" "כפר יונה       " 34.936298 32.318847
"4715" "גבעת שמואל     " 34.848039 32.076953
"4716" "טירה           " 34.954584 32.234119
"4717" "מודיעין        " 35.010207 31.891034
"4718" "חיפה           " 34.998893 32.81221
"4720" "מושבים בצפון   " 35.393488 33.038813
"4721" "מעלה אדומים    " 35.298932 31.778916
"4728" "ירושלים        " 35.22503 31.778048
"4731" "ירושלים        " 35.22503 31.778048
"4732" "ירושלים        " 35.22503 31.778048
"4733" "ירושלים        " 35.22503 31.778048
"4734" "ירושלים        " 35.22503 31.778048
"4737" "ערד            " 35.212317 31.255861
"4738" "נצרת עילית     " 35.316963 32.708633
"4739" "אשדוד          " 34.641074 31.801152
"4741" "אשדוד          " 34.641074 31.801152
"4742" "ראשון לציון    " 34.804046 31.964097
"4744" "יבנה           " 34.745256 31.873717
"4748" "ישוב ערבי -חיפה" 35.185969 32.823044
"4749" "שוהם           " 34.942531 31.996923
"4750" "בני ברק        " 34.836348 32.086839
"4752" "מעלות תרשיחא   " 35.272556 33.015459
"4753" "יהודי עירוני צפ" 35.471439 32.87383
"4754" "נצרת           " 35.295624 32.700535
"4755" "רעננה          " 34.870963 32.180721
"4758" "ישוב ערבי -חיפה" 35.185969 32.823044
"4759" "תל אביב        " 34.780855 32.08414
"4761" "מעלה אדומים    " 35.298932 31.778916
"4763" "שדרות          " 34.583779 31.524924
"4764" "אום אל פחם     " 35.148305 32.517126
"4765" "מושבים בצפון   " 35.393488 33.038813
"4766" "שפרעם          " 35.170809 32.805161
"4769" "נתניה          " 34.856615 32.328572
"4770" "ישוב ערבי -חיפה" 35.185969 32.823044
"4774" "ירושלים        " 35.22503 31.778048
"4777" "יהודי כפרי ים  " 35.069167 31.761572
"4780" "ישוב ערבי -חיפה" 35.185969 32.823044
"4789" "סחנין          " 35.294872 32.864948
"4790" "מעלה אדומים    " 35.298932 31.778916
"4791" "יהודה יו\"ש     " 35.202801 32.137876
"4793" "מושבים מרכז    " 34.927852 32.14133
"4796" "ישוב עירוני י-ם" 35.147694 31.796781
"4798" "ירושלים        " 35.22503 31.778048
"4802" "ירושלים        " 35.22503 31.778048
"4811" "לוד            " 34.896132 31.948121
"4812" "לוד            " 34.896132 31.948121
"4813" "לוד            " 34.896132 31.948121
"4814" "טייבה          " 35.005433 32.269378
"4819" "קלנסווה        " 34.983105 32.285573
"4822" "מושב באזור ים  " 35.138604 31.747171
"4823" "ירושלים        " 35.22503 31.778048
"4825" "נתניה          " 34.856615 32.328572
"4826" "נצרת עילית     " 35.316963 32.708633
"4828" "ירושלים        " 35.22503 31.778048
"4834" "ישוב עירוני י-ם" 35.147694 31.796781
"4835" "ראשון לציון    " 34.804046 31.964097
"4838" "ירושלים        " 35.22503 31.778048
"4839" "יהודי כפרי צפון" 35.423523 32.701689
"4840" "טבריה          " 35.539117 32.792095
"4847" "ישוב עירוני י-ם" 35.147694 31.796781
"4848" "מעלה אדומים    " 35.298932 31.778916
"4849" "רעננה          " 34.870963 32.180721
"4850" "ישוב ערבי מרכז " 34.969102 32.124504
"4851" "תל אביב        " 34.780855 32.08414
"4853" "יהודה יו\"ש     " 35.202801 32.137876
"4854" "ירושלים        " 35.22503 31.778048
"4856" "רעננה          " 34.870963 32.180721
"4859" "באר שבע        " 34.799743 31.249812
"4861" "ירושלים        " 35.22503 31.778048
"4863" "תל אביב        " 34.780855 32.08414
"4864" "מושבים בדרום   " 34.659469 31.452944
"4865" "מושבים מרכז    " 34.927852 32.14133
"4866" "קיבוצים בצפון  " 35.343336 32.891082
"4867" "קיבוצים בצפון  " 35.343336 32.891082
"4869" "ירושלים        " 35.22503 31.778048
"4870" "ירושלים        " 35.22503 31.778048
"4871" "פתח תקוה       " 34.885672 32.082321
"4875" "חיפה           " 34.998893 32.81221
"4876" "בנימינה        " 34.953944 32.518909
"4879" "מושבים מרכז    " 34.927852 32.14133
"4881" "קיבוץ - ירושלים" 35.127474 31.783036
"4882" "קרית ביאליק    " 35.086391 32.831946
"4886" "הרצליה         " 34.844245 32.15898
"4887" "ירושלים        " 35.22503 31.778048
"4888" "מודיעין        " 35.010207 31.891034
"4889" "חיפה           " 34.998893 32.81221
"4891" "רעננה          " 34.870963 32.180721
"4895" "מושבים בדרום   " 34.659469 31.452944
"4897" "ירושלים        " 35.22503 31.778048
"4898" "קיבוצים בדרום  " 31.761572 31.24007
"4899" "יהודי כפרי ים  " 35.069167 31.761572
"4900" "מעלה אדומים    " 35.298932 31.778916
"4901" "ירושלים        " 35.22503 31.778048
"4902" "כפר יונה       " 34.936298 32.318847
"4904" "ירושלים        " 35.22503 31.778048
"4905" "מודיעין        " 35.010207 31.891034
"4907" "ירושלים        " 35.22503 31.778048
"4909" "יהודה יו\"ש     " 35.202801 32.137876
"4911" "רעננה          " 34.870963 32.180721
"4912" "חדרה           " 34.913625 32.435123
"4913" "באר שבע        " 34.799743 31.249812
"4914" "מעלה אדומים    " 35.298932 31.778916
"4915" "ירושלים        " 35.22503 31.778048
"4916" "קיבוצים בצפון  " 35.343336 32.891082
"4919" "רעננה          " 34.870963 32.180721
"4920" "ראשון לציון    " 34.804046 31.964097
"4921" "הוד השרון      " 34.897556 32.155538
"4922" "נצרת           " 35.295624 32.700535
"4923" "ירושלים        " 35.22503 31.778048
"4925" "מושבים חיפה    " 35.076596 32.775839
"4927" "ירושלים        " 35.22503 31.778048
"4928" "יהודי כפרי צפון" 35.423523 32.701689
"4929" "יהודי כפרי צפון" 35.423523 32.701689
"4930" "בית שאן        " 35.503975 32.498225
"4931" "מושבים בצפון   " 35.393488 33.038813
"4932" "קיבוצים בצפון  " 35.343336 32.891082
"4933" "תל אביב        " 34.780855 32.08414
"4934" "זכרון יעקב     " 34.951516 32.574072
"4935" "מודיעין        " 35.010207 31.891034
"4937" "ירושלים        " 35.22503 31.778048
"4940" "קיבוצים בדרום  " 31.761572 31.24007
"4942" "רעננה          " 34.870963 32.180721
"4943" "ראשון לציון    " 34.804046 31.964097
"4945" "הרצליה         " 34.844245 32.15898
"4946" "מושבים מרכז    " 34.927852 32.14133
"4947" "מושבים מרכז    " 34.927852 32.14133
"4948" "ראש העין       " 34.944364 32.097027
"4951" "שוהם           " 34.942531 31.996923
"4952" "יהודי כפרי צפון" 35.423523 32.701689
"4953" "ירושלים        " 35.22503 31.778048
"4954" "ישוב עירוני מרכ" 34.858034 32.143758
"4955" "ירושלים        " 35.22503 31.778048
"4956" "ירושלים        " 35.22503 31.778048
"4957" "יהודה יו\"ש     " 35.202801 32.137876
"4958" "מושבים מרכז    " 34.927852 32.14133
"4959" "יהודה יו\"ש     " 35.202801 32.137876
"4962" "כפר סבא        " 34.908101 32.172697
"4963" "מושבים בצפון   " 35.393488 33.038813
"4964" "כפר סבא        " 34.908101 32.172697
"4965" "רעננה          " 34.870963 32.180721
"4966" "כפר סבא        " 34.908101 32.172697
"4967" "כפר יונה       " 34.936298 32.318847
"4971" "חיפה           " 34.998893 32.81221
"4972" "חיפה           " 34.998893 32.81221
"4975" "טבריה          " 35.539117 32.792095
"4978" "חיפה           " 34.998893 32.81221
"4979" "חיפה           " 34.998893 32.81221
"4981" "מושבים מרכז    " 34.927852 32.14133
"4983" "יהודי כפרי צפון" 35.423523 32.701689
"4984" "מגדל העמק      " 35.239093 32.67802
"4986" "נהריה          " 35.095572 33.008894
"4987" "מושבים מרכז    " 34.927852 32.14133
"4989" "ראשון לציון    " 34.804046 31.964097
"4990" "ראשון לציון    " 34.804046 31.964097
"4991" "נהריה          " 35.095572 33.008894
"4992" "פתח תקוה       " 34.885672 32.082321
"4994" "כרמיאל         " 35.303332 32.920542
"4998" "מושבים בצפון   " 35.393488 33.038813
"5000" "שוהם           " 34.942531 31.996923
"5002" "פרדס חנה       " 34.975445 32.470015
"5003" "חיפה           " 34.998893 32.81221
"5004" "חיפה           " 34.998893 32.81221
"5006" "מושבים בצפון   " 35.393488 33.038813
"5007" "תל אביב        " 34.780855 32.08414
"5009" "יהודי עירוני צפ" 35.471439 32.87383
"5010" "ירושלים        " 35.22503 31.778048
"5011" "מעלות תרשיחא   " 35.272556 33.015459
"5012" "יהודי כפרי צפון" 35.423523 32.701689
"5014" "ירושלים        " 35.22503 31.778048
"5015" "ישוב עירוני י-ם" 35.147694 31.796781
"5016" "ירושלים        " 35.22503 31.778048
"5017" "ירושלים        " 35.22503 31.778048
"5018" "ירושלים        " 35.22503 31.778048
"5019" "רמת גן         " 34.814124 32.082264
"5020" "ירושלים        " 35.22503 31.778048
"5021" "מודיעין        " 35.010207 31.891034
"5023" "ירושלים        " 35.22503 31.778048
"5024" "ירושלים        " 35.22503 31.778048
"5025" "ירושלים        " 35.22503 31.778048
"5026" "בית שמש        " 34.9865 31.749906
"5027" "יהודי כפרי ים  " 35.069167 31.761572
"5028" "יהודה יו\"ש     " 35.202801 32.137876
"5030" "ירושלים        " 35.22503 31.778048
"5031" "יהודה יו\"ש     " 35.202801 32.137876
"5032" "ירושלים        " 35.22503 31.778048
"5033" "מגדל העמק      " 35.239093 32.67802
"5034" "נתניה          " 34.856615 32.328572
"5035" "מודיעין        " 35.010207 31.891034
"5036" "ישוב עירוני י-ם" 35.147694 31.796781
"5037" "בת ים          " 34.741372 32.016188
"5038" "באר שבע        " 34.799743 31.249812
"5039" "תל אביב        " 34.780855 32.08414
"5041" "רמת גן         " 34.814124 32.082264
"5042" "ירושלים        " 35.22503 31.778048
"5043" "יהודי כפרי צפון" 35.423523 32.701689
"5044" "מעלה אדומים    " 35.298932 31.778916
"5045" "ירושלים        " 35.22503 31.778048
"5047" "הרצליה         " 34.844245 32.15898
"5051" "ירושלים        " 35.22503 31.778048
"5054" "נס ציונה       " 34.801026 31.928917
"5055" "חדרה           " 34.913625 32.435123
"5057" "ירושלים        " 35.22503 31.778048
"5058" "הוד השרון      " 34.897556 32.155538
"5060" "גבעתיים        " 34.807827 32.068717
"5063" "מעלה אדומים    " 35.298932 31.778916
"5064" "יהודי כפרי ים  " 35.069167 31.761572
"5070" "ירושלים        " 35.22503 31.778048
"5071" "ירושלים        " 35.22503 31.778048
"5072" "מעלה אדומים    " 35.298932 31.778916
"5074" "יבנה           " 34.745256 31.873717
"5075" "תל אביב        " 34.780855 32.08414
"5076" "רחובות         " 34.80856 31.898279
"5078" "גבעת שמואל     " 34.848039 32.076953
"5079" "כפר סבא        " 34.908101 32.172697
"5080" "חיפה           " 34.998893 32.81221
"5082" "מושבים בצפון   " 35.393488 33.038813
"5083" "ראשון לציון    " 34.804046 31.964097
"5084" "יהודי כפרי ים  " 35.069167 31.761572
"5085" "באר שבע        " 34.799743 31.249812
"5086" "לוד            " 34.896132 31.948121
"5089" "ירושלים        " 35.22503 31.778048
"5090" "אשקלון         " 34.563866 31.665514
"5091" "נצרת           " 35.295624 32.700535
"5092" "ישוב עירוני מרכ" 34.858034 32.143758
"5093" "תל אביב        " 34.780855 32.08414
"5096" "תל אביב        " 34.780855 32.08414
"5097" "פרדס חנה       " 34.975445 32.470015
"5098" "רמת גן         " 34.814124 32.082264
"5100" "ישוב כפרי - ת\"א" 34.75156 31.883905
"5101" "חיפה           " 34.998893 32.81221
"5102" "קרית טבעון     " 35.126978 32.716636
"5103" "קרית ביאליק    " 35.086391 32.831946
"5104" "פרדס חנה       " 34.975445 32.470015
"5106" "תל אביב        " 34.780855 32.08414
"5108" "נתניה          " 34.856615 32.328572
"5109" "מודיעין        " 35.010207 31.891034
"5110" "ראשון לציון    " 34.804046 31.964097
"5111" "ירושלים        " 35.22503 31.778048
"5112" "גדרה           " 34.777226 31.816111
"5113" "פתח תקוה       " 34.885672 32.082321
"5118" "ראשון לציון    " 34.804046 31.964097
"5120" "חדרה           " 34.913625 32.435123
"5121" "קיבוצים בדרום  " 31.761572 31.24007
"5122" "נתניה          " 34.856615 32.328572
"5123" "באר שבע        " 34.799743 31.249812
"5124" "יהודי כפרי צפון" 35.423523 32.701689
"5126" "נתניה          " 34.856615 32.328572
"5127" "יהודי כפרי ים  " 35.069167 31.761572
"5129" "ישוב עירוני מרכ" 34.858034 32.143758
"5132" "קרית אונו      " 34.858882 32.054731
"5133" "פתח תקוה       " 34.885672 32.082321
"5134" "טמרה           " 35.207113 32.851152
"5136" "הוד השרון      " 34.897556 32.155538
"5138" "ישוב עירוני מרכ" 34.858034 32.143758
"5140" "יהודי כפרי צפון" 35.423523 32.701689
"5141" "יהודי כפרי צפון" 35.423523 32.701689
"5142" "ירושלים        " 35.22503 31.778048
"5144" "יהודי כפרי ים  " 35.069167 31.761572
"5145" "פתח תקוה       " 34.885672 32.082321
"5146" "ירושלים        " 35.22503 31.778048
"5147" "ירושלים        " 35.22503 31.778048
"5149" "פתח תקוה       " 34.885672 32.082321
"5151" "חדרה           " 34.913625 32.435123
"5153" "אור יהודה      " 34.846103 32.030054
"5154" "ירושלים        " 35.22503 31.778048
"5156" "רעננה          " 34.870963 32.180721
"5158" "קיבוץ - ירושלים" 35.127474 31.783036
"5159" "ירושלים        " 35.22503 31.778048
"5160" "ירושלים        " 35.22503 31.778048
"5161" "קרית אתא       " 35.119802 32.809432
"5163" "טבריה          " 35.539117 32.792095
"5164" "מושבים בצפון   " 35.393488 33.038813
"5166" "ירושלים        " 35.22503 31.778048
"5167" "רמת השרון      " 34.84354 32.143673
"5168" "ראשון לציון    " 34.804046 31.964097
"5169" "תל אביב        " 34.780855 32.08414
"5170" "ישוב עירוני מרכ" 34.858034 32.143758
"5173" "ירושלים        " 35.22503 31.778048
"5174" "ירושלים        " 35.22503 31.778048
"5176" "מודיעין        " 35.010207 31.891034
"5178" "קרית אונו      " 34.858882 32.054731
"5179" "רמת גן         " 34.814124 32.082264
"5182" "בת ים          " 34.741372 32.016188
"5183" "יהודי כפרי צפון" 35.423523 32.701689
"5185" "חיפה           " 34.998893 32.81221
"5187" "ראשון לציון    " 34.804046 31.964097
"5188" "ישוב עירוני מרכ" 34.858034 32.143758
"5190" "ירושלים        " 35.22503 31.778048
"5192" "כרמיאל         " 35.303332 32.920542
"5193" "בית שמש        " 34.9865 31.749906
"5196" "רמת גן         " 34.814124 32.082264
"5197" "זכרון יעקב     " 34.951516 32.574072
"5198" "רעננה          " 34.870963 32.180721
"5199" "יהודה יו\"ש     " 35.202801 32.137876
"5201" "ירושלים        " 35.22503 31.778048
"5204" "הרצליה         " 34.844245 32.15898
"5207" "ישוב עירוני דרו" 34.605792 31.34954
"5208" "כרמיאל         " 35.303332 32.920542
"5212" "מושב באזור ים  " 35.138604 31.747171
"5213" "רחובות         " 34.80856 31.898279
"5215" "מושבים מרכז    " 34.927852 32.14133
"5216" "גבעתיים        " 34.807827 32.068717
"5217" "ירושלים        " 35.22503 31.778048
"5218" "ירושלים        " 35.22503 31.778048
"5219" "ירושלים        " 35.22503 31.778048
"5220" "ירושלים        " 35.22503 31.778048
"5224" "מודיעין        " 35.010207 31.891034
"5225" "ירושלים        " 35.22503 31.778048
"5226" "ירושלים        " 35.22503 31.778048
"5227" "ירושלים        " 35.22503 31.778048
"5228" "ראש העין       " 34.944364 32.097027
"5231" "ישוב ערבי -חיפה" 35.185969 32.823044
"5232" "חיפה           " 34.998893 32.81221
"5234" "רמת השרון      " 34.84354 32.143673
"5235" "ישוב כפרי דרום " 34.542387 31.237925
"5236" "נשר            " 35.044882 32.770799
"5238" "חיפה           " 34.998893 32.81221
"5240" "חיפה           " 34.998893 32.81221
"5241" "ישוב עירוני י-ם" 35.147694 31.796781
"5243" "מעלה אדומים    " 35.298932 31.778916
"5253" "בנימינה        " 34.953944 32.518909
"5254" "הוד השרון      " 34.897556 32.155538
"5255" "יהודה יו\"ש     " 35.202801 32.137876
"5257" "ירושלים        " 35.22503 31.778048
"5258" "ירושלים        " 35.22503 31.778048
"5259" "ירושלים        " 35.22503 31.778048
"5261" "ירושלים        " 35.22503 31.778048
"5262" "חיפה           " 34.998893 32.81221
"5263" "מושבים בצפון   " 35.393488 33.038813
"5264" "ישוב עירוני י-ם" 35.147694 31.796781
"5267" "קרית שמונה     " 35.569218 33.208953
"5272" "בית שמש        " 34.9865 31.749906
"5274" "ישוב ערבי -חיפה" 35.185969 32.823044
"5275" "לוד            " 34.896132 31.948121
"5276" "ישוב ערבי -חיפה" 35.185969 32.823044
"5277" "כפר סבא        " 34.908101 32.172697
"5281" "ירושלים        " 35.22503 31.778048
"5282" "אשדוד          " 34.641074 31.801152
"5284" "רחובות         " 34.80856 31.898279
"5286" "רעננה          " 34.870963 32.180721
"5287" "פתח תקוה       " 34.885672 32.082321
"5290" "ירושלים        " 35.22503 31.778048
"5298" "ירושלים המזרחית" 35.240078 31.785545
"5299" "שפרעם          " 35.170809 32.805161
"5302" "טמרה           " 35.207113 32.851152
"5305" "כפר קאסם       " 34.977162 32.114224
"5307" "ערערה          " 35.09751 32.493125
"5308" "נתיבות         " 34.59495 31.425773
"5311" "ראשון לציון    " 34.804046 31.964097
"5313" "נצרת עילית     " 35.316963 32.708633
"5314" "נצרת           " 35.295624 32.700535
"5317" "עפולה          " 35.290205 32.609465
"5319" "צפת            " 35.495932 32.970735
"5320" "מעלה אדומים    " 35.298932 31.778916
"5326" "פתח תקוה       " 34.885672 32.082321
"5329" "ערד            " 35.212317 31.255861
"5336" "נצרת           " 35.295624 32.700535
"5337" "כפר כנא        " 35.339419 32.747384
"5341" "נצרת           " 35.295624 32.700535
"5344" "נצרת           " 35.295624 32.700535
"5350" "מושבים בצפון   " 35.393488 33.038813
"5353" "קרית מוצקין    " 35.07978 32.838472
"5356" "ישוב ערבי מרכז " 34.969102 32.124504
"5358" "סחנין          " 35.294872 32.864948
"5360" "נצרת           " 35.295624 32.700535
"5361" "ערבה           " 35.336221 32.853736
"5365" "עכו            " 35.071334 32.925019
"5367" "טייבה          " 35.005433 32.269378
"5372" "סחנין          " 35.294872 32.864948
"5378" "ישוב ערבי -חיפה" 35.185969 32.823044
"5382" "יהודי כפרי צפון" 35.423523 32.701689
"5383" "פתח תקוה       " 34.885672 32.082321
"5385" "ירושלים        " 35.22503 31.778048
"5388" "ראשון לציון    " 34.804046 31.964097
"5389" "יהודה יו\"ש     " 35.202801 32.137876
"5393" "עכו            " 35.071334 32.925019
"5394" "באר שבע        " 34.799743 31.249812
"5398" "קדימה-צורן     " 34.91802 32.276892
"5402" "כפר כנא        " 35.339419 32.747384
"5408" "רחובות         " 34.80856 31.898279
"5410" "אשדוד          " 34.641074 31.801152
"5411" "אשדוד          " 34.641074 31.801152
"5413" "כרמיאל         " 35.303332 32.920542
"5414" "ישוב עירוני י-ם" 35.147694 31.796781
"5415" "באר שבע        " 34.799743 31.249812
"5416" "בית שמש        " 34.9865 31.749906
"5417" "ירושלים        " 35.22503 31.778048
"5419" "רעננה          " 34.870963 32.180721
"5420" "כרמיאל         " 35.303332 32.920542
"5422" "פתח תקוה       " 34.885672 32.082321
"5424" "בית שמש        " 34.9865 31.749906
"5425" "ירושלים        " 35.22503 31.778048
"5426" "יהודי כפרי צפון" 35.423523 32.701689
